project_id,project_name,project_type,state,district,latitude,longitude,land_area_acres,affected_families,planned_duration_days,historical_district_delay_rate,historical_project_type_delay_rate,current_stage,notification_status,documentation_completion_pct,approval_delay_days,pending_approvals,compensation_approved_pct,compensation_paid_pct,compensation_pending_families,legal_disputes,average_dispute_age_days,ownership_conflicts,rr_progress_pct,rehabilitation_pending_families,possession_pct,stakeholder_response_days,department_backlog,current_elapsed_days,delayed,actual_delay_days,planned_completion_date,actual_completion_date
PRJ-0969,SEZ Hub (Lucknow),Urban Development,Uttar Pradesh,Lucknow,26.89851462516614,80.94895847698301,350.2,420,1339,0.15823379771832097,0.25,Compensation Disbursement,Completed,86.0,90.0,0,91.8,68.9,130,2,223.5,4,0.0,420,0.0,49.0,63,733,1,523.0,2025-08-05,2027-01-10
PRJ-0970,Power/Grid Development Project - Varanasi,Power/Grid,Uttar Pradesh,Varanasi,25.26278677817013,82.95499999916098,180.7,265,967,0.23493564427131047,0.2,Possession,Completed,96.4,20.0,0,93.5,83.0,45,0,0.0,0,96.4,9,31.3,21.0,44,987,0,0.0,2024-07-31,2024-07-31
PRJ-0971,Tech Park Site (Tiruchirappalli),Industrial Area,Tamil Nadu,Tiruchirappalli,10.739721935423347,78.6918533327248,20.3,30,556,0.3904460046972835,0.3,Objections / Legal Review,Completed,96.7,19.0,3,0.0,0.0,30,1,361.4,1,0.0,30,0.0,41.0,23,222,1,316.0,2024-04-19,2025-03-01
PRJ-0972,Urban Route-330 (Thane Segment),Highway,Maharashtra,Thane,19.238691161059357,72.97448678896497,222.3,86,607,0.38946339367881466,0.35,Compensation Disbursement,Completed,98.2,3.0,0,93.1,41.5,50,1,158.7,1,0.0,86,0.0,21.0,48,388,1,289.0,2022-12-14,2023-09-29
PRJ-0973,Surat Rail Link & Yard Expansion,Railway,Gujarat,Surat,21.156246660966335,72.78539884546487,296.4,243,899,0.20579754426081673,0.45,Compensation Disbursement,Completed,89.1,92.0,0,93.0,13.0,211,0,0.0,1,0.0,243,0.0,45.0,53,702,1,508.0,2025-04-19,2026-09-09
PRJ-0974,Noida Rail Link & Yard Expansion,Railway,Uttar Pradesh,Noida,28.504892685483238,77.34301719452861,77.3,107,493,0.4829770563201687,0.45,Compensation Assessment,Completed,85.0,0.0,0,73.7,0.0,107,3,175.5,1,0.0,107,0.0,32.0,67,297,1,311.0,2023-01-24,2023-12-01
PRJ-0975,Industrial Corridor (Noida),Urban Development,Uttar Pradesh,Noida,28.5723998477988,77.34722877935818,145.0,83,422,0.4829770563201687,0.25,Compensation Disbursement,Completed,88.9,25.0,0,98.2,30.0,58,1,139.6,0,0.0,83,0.0,5.0,22,290,0,0.0,2023-05-17,2023-05-17
PRJ-0976,Lift Irrigation - Ahmedabad,Irrigation,Gujarat,Ahmedabad,23.033944803985868,72.55252884963066,694.7,319,1164,0.3947411578889518,0.4,Preliminary Identification,Pending,2.2,32.0,3,0.0,0.0,319,0,0.0,2,0.0,319,0.0,32.0,22,127,1,498.0,2024-06-11,2025-10-22
PRJ-0977,Pune Rail Link & Yard Expansion,Railway,Maharashtra,Pune,18.48751740615862,73.87343621273905,90.8,73,806,0.5302857225639664,0.45,Objections / Legal Review,Completed,85.7,3.0,2,0.0,0.0,73,1,226.3,3,0.0,73,0.0,37.0,44,290,1,401.0,2024-12-07,2026-01-12
PRJ-0978,Tiruchirappalli Metro Phase 2 - Line A,Metro,Tamil Nadu,Tiruchirappalli,10.785340277125233,78.69271745607415,70.5,28,195,0.3904460046972835,0.5,Rehabilitation & Resettlement,Completed,91.3,91.0,0,91.5,84.7,4,2,65.0,2,64.6,9,0.0,14.0,75,169,0,0.0,2022-06-26,2022-06-26
PRJ-0979,Power/Grid Development Project - Lucknow,Power/Grid,Uttar Pradesh,Lucknow,26.857842240587065,80.94515211541881,67.4,103,695,0.15823379771832097,0.2,Objections / Legal Review,Completed,96.6,57.0,1,0.0,0.0,103,1,32.0,2,0.0,103,0.0,43.0,22,315,1,358.0,2023-02-19,2024-02-12
PRJ-0980,Power/Grid Development Project - Coimbatore,Power/Grid,Tamil Nadu,Coimbatore,10.993218105026187,76.96288735453183,183.7,128,445,0.1732334448672798,0.2,Rehabilitation & Resettlement,Completed,87.6,257.0,0,92.6,80.9,24,0,0.0,0,42.3,73,0.0,64.0,16,358,0,0.0,2022-09-17,2022-09-17
PRJ-0981,Industrial Corridor (Belagavi),Industrial Area,Karnataka,Belagavi,15.870039829186084,74.44090317903041,618.3,263,739,0.26649165607921677,0.3,Rehabilitation & Resettlement,Completed,93.3,77.0,0,94.7,92.3,20,2,240.0,1,50.9,129,0.0,35.0,10,637,0,0.0,2023-06-19,2023-06-19
PRJ-0982,SEZ Hub (Pune),Urban Development,Maharashtra,Pune,18.51630460746892,73.80362199415003,207.7,276,914,0.5302857225639664,0.25,Rehabilitation & Resettlement,Completed,96.3,23.0,0,95.6,98.5,4,1,149.2,2,26.1,204,0.0,22.0,66,714,0,0.0,2024-09-17,2024-09-17
PRJ-0983,Urban Route-361 (Bengaluru Segment),Highway,Karnataka,Bengaluru,12.933968649688174,77.60186104808936,92.3,156,895,0.22336180394137353,0.35,Notification,In Progress,22.5,19.0,1,0.0,0.0,156,1,336.5,2,0.0,156,0.0,23.0,51,186,1,542.0,2025-06-04,2026-11-28
PRJ-0984,Canal Network - Hubballi,Irrigation,Karnataka,Hubballi,15.408642669831869,75.16993668150262,223.5,58,199,0.35990257265289516,0.4,Survey & Documentation,Completed,62.5,104.0,0,0.0,0.0,58,3,161.6,1,0.0,58,0.0,51.0,75,77,1,351.0,2023-03-21,2024-03-06
PRJ-0985,Urban Route-219 (Mangaluru Segment),Highway,Karnataka,Mangaluru,12.862493281216635,74.8462926103544,216.1,139,1007,0.3227780074568463,0.35,Preliminary Identification,Pending,13.5,50.0,1,0.0,0.0,139,0,0.0,3,0.0,139,0.0,23.0,63,110,1,479.0,2024-03-21,2025-07-13
PRJ-0986,Nashik Rail Link & Yard Expansion,Railway,Maharashtra,Nashik,20.007460777960546,73.74744838854605,201.7,362,190,0.2124074561769746,0.45,Possession,Completed,86.8,341.0,0,95.9,83.2,60,1,282.5,1,88.5,41,19.6,57.0,65,177,1,227.0,2022-07-17,2023-03-01
PRJ-0987,Tech Park Site (Pune),Urban Development,Maharashtra,Pune,18.55225186600937,73.88600823101247,54.7,62,1223,0.5302857225639664,0.25,Survey & Documentation,Completed,59.8,32.0,3,0.0,0.0,62,1,150.1,3,0.0,62,0.0,51.0,76,459,1,535.0,2025-10-18,2027-04-06
PRJ-0988,Smart City Node (Ahmedabad),Industrial Area,Gujarat,Ahmedabad,23.070900921644817,72.51241832145001,221.3,385,458,0.3947411578889518,0.3,Objections / Legal Review,Completed,89.3,104.0,3,0.0,0.0,385,4,106.2,4,0.0,385,0.0,29.0,61,165,1,473.0,2023-10-19,2025-02-03
PRJ-0989,SH Route-851 (Chennai Segment),Highway,Tamil Nadu,Chennai,13.04870210927868,80.30996240570944,132.5,89,1074,0.21239780813448106,0.35,Survey & Documentation,Completed,53.9,37.0,3,0.0,0.0,89,1,75.8,4,0.0,89,0.0,21.0,54,421,1,500.0,2025-05-16,2026-09-28
PRJ-0990,Tiruchirappalli Metro Phase 2 - Line A,Metro,Tamil Nadu,Tiruchirappalli,10.810969606099231,78.75202678244382,23.8,22,512,0.3904460046972835,0.5,Preliminary Identification,Pending,28.2,1.0,3,0.0,0.0,22,0,0.0,3,0.0,22,0.0,37.0,23,65,0,0.0,2022-07-14,2022-07-14
PRJ-0991,Power/Grid Development Project - Ahmedabad,Power/Grid,Gujarat,Ahmedabad,22.969361558543632,72.58303567588597,175.2,110,957,0.3947411578889518,0.2,Survey & Documentation,Completed,52.8,10.0,0,0.0,0.0,110,3,66.7,0,0.0,110,0.0,45.0,22,331,1,443.0,2025-02-08,2026-04-27
PRJ-0992,Ahmedabad Rail Link & Yard Expansion,Railway,Gujarat,Ahmedabad,23.030785588987243,72.51568092996327,926.9,316,923,0.3947411578889518,0.45,Notification,In Progress,29.2,25.0,1,0.0,0.0,316,0,0.0,2,0.0,316,0.0,29.0,75,178,1,464.0,2023-11-09,2025-02-15
PRJ-0993,Smart City Node (Mangaluru),Industrial Area,Karnataka,Mangaluru,12.915722649229497,74.86914243735718,106.1,185,217,0.3227780074568463,0.3,Objections / Legal Review,Completed,94.3,24.0,1,0.0,0.0,185,2,43.7,4,0.0,185,0.0,26.0,41,115,1,241.0,2023-04-29,2023-12-26
PRJ-0994,Rural Route-14 (Gandhinagar Segment),Highway,Gujarat,Gandhinagar,23.17855518090425,72.60969954997496,693.7,1241,1153,0.33242799368681436,0.35,Possession,Completed,90.6,39.0,0,94.8,87.5,154,1,155.1,3,92.0,98,17.7,15.0,31,1182,0,0.0,2025-09-06,2025-09-06
PRJ-0995,Reservoir Link - Noida,Irrigation,Uttar Pradesh,Noida,28.552341681555728,77.387196113712,40.2,72,1286,0.4829770563201687,0.4,Compensation Disbursement,Completed,98.9,13.0,0,90.3,21.6,56,2,219.7,0,0.0,72,0.0,27.0,25,789,0,0.0,2025-08-28,2025-08-28
PRJ-0996,Madurai Metro Phase 2 - Line A,Metro,Tamil Nadu,Madurai,9.9681616389082,78.1008858119211,283.7,448,211,0.4964704583099741,0.5,Compensation Disbursement,Completed,92.5,6.0,0,97.8,62.9,166,0,0.0,4,0.0,448,0.0,31.0,70,116,0,0.0,2022-12-31,2022-12-31
PRJ-0997,Surat Metro Phase 1 - Line C,Metro,Gujarat,Surat,21.142199159006584,72.88928391284139,44.3,75,1257,0.20579754426081673,0.5,Objections / Legal Review,Completed,88.9,357.0,0,0.0,0.0,75,2,158.2,1,0.0,75,0.0,76.0,67,653,1,637.0,2025-04-14,2027-01-11
PRJ-0998,NH Route-357 (Agra Segment),Highway,Uttar Pradesh,Agra,27.22603629241561,77.95157912939987,83.9,117,916,0.22272998688284024,0.35,Rehabilitation & Resettlement,Completed,97.1,264.0,0,91.7,87.4,14,1,121.5,3,63.6,42,0.0,69.0,56,787,0,0.0,2023-10-06,2023-10-06
PRJ-0999,Power/Grid Development Project - Kanpur,Power/Grid,Uttar Pradesh,Kanpur,26.482387433836788,80.28514017285903,189.2,291,798,0.5379639408647977,0.2,Rehabilitation & Resettlement,Completed,96.3,239.0,0,96.0,87.1,37,2,351.7,4,45.3,159,0.0,52.0,23,655,0,0.0,2024-11-16,2024-11-16
PRJ-1000,Expressway Route-134 (Noida Segment),Highway,Uttar Pradesh,Noida,28.478798223379524,77.36384346191596,199.7,111,1164,0.4829770563201687,0.35,Possession,Completed,95.1,153.0,0,93.1,83.8,18,1,252.5,3,87.0,14,19.1,61.0,38,991,0,0.0,2025-10-04,2025-10-04
PRJ-1001,Varanasi Rail Link & Yard Expansion,Railway,Uttar Pradesh,Varanasi,25.28992150548733,83.01221825148164,318.5,277,1089,0.23493564427131047,0.45,Notification,In Progress,2.5,3.0,0,0.0,0.0,277,1,26.4,0,0.0,277,0.0,14.0,11,220,0,0.0,2024-04-05,2024-04-05
PRJ-1002,Expressway Route-280 (Bengaluru Segment),Highway,Karnataka,Bengaluru,12.996880069513141,77.65239313127984,211.1,262,224,0.22336180394137353,0.35,Rehabilitation & Resettlement,Completed,95.6,287.0,0,91.4,85.2,38,2,62.7,5,28.9,186,0.0,63.0,63,193,1,222.0,2023-03-07,2023-10-15
PRJ-1003,Noida Metro Phase 1 - Line C,Metro,Uttar Pradesh,Noida,28.56088154803742,77.38119066639074,200.1,324,809,0.4829770563201687,0.5,Survey & Documentation,Completed,43.5,11.0,0,0.0,0.0,324,1,345.8,5,0.0,324,0.0,51.0,29,304,1,423.0,2023-11-10,2025-01-06
PRJ-1004,Industrial Corridor (Belagavi),Industrial Area,Karnataka,Belagavi,15.873571319313426,74.55763508806237,506.9,650,473,0.26649165607921677,0.3,Objections / Legal Review,Completed,91.0,218.0,1,0.0,0.0,650,2,341.1,1,0.0,650,0.0,41.0,59,195,1,358.0,2023-02-11,2024-02-04
PRJ-1005,SH Route-162 (Hubballi Segment),Highway,Karnataka,Hubballi,15.389917025907502,75.15540176271763,140.4,232,1328,0.35990257265289516,0.35,Survey & Documentation,Completed,65.5,83.0,0,0.0,0.0,232,0,0.0,2,0.0,232,0.0,51.0,2,447,1,535.0,2024-10-12,2026-03-31
PRJ-1006,Power/Grid Development Project - Agra,Power/Grid,Uttar Pradesh,Agra,27.22930380182283,77.9617381513574,71.0,86,523,0.22272998688284024,0.2,Compensation Disbursement,Completed,97.1,52.0,0,97.0,16.3,71,1,108.6,2,0.0,86,0.0,15.0,34,324,1,290.0,2023-07-05,2024-04-20
PRJ-1007,SEZ Hub (Salem),Urban Development,Tamil Nadu,Salem,11.688874115213729,78.18809671495609,55.3,92,1180,0.4332290311184182,0.25,Compensation Assessment,Completed,85.9,5.0,2,62.4,0.0,92,3,319.0,1,0.0,92,0.0,9.0,50,556,0,0.0,2025-11-24,2025-11-24
PRJ-1008,SEZ Hub (Agra),Industrial Area,Uttar Pradesh,Agra,27.23122543202651,77.9734163147654,122.2,234,1071,0.22272998688284024,0.3,Notification,In Progress,9.9,30.0,2,0.0,0.0,234,1,85.3,0,0.0,234,0.0,36.0,74,246,1,515.0,2024-12-07,2026-05-06
PRJ-1009,Lift Irrigation - Kanpur,Irrigation,Uttar Pradesh,Kanpur,26.450371480926908,80.35356658171735,269.5,130,602,0.5379639408647977,0.4,Rehabilitation & Resettlement,Completed,98.6,120.0,0,98.8,93.5,8,1,34.2,0,61.4,50,0.0,49.0,25,529,0,0.0,2023-07-14,2023-07-14
PRJ-1010,International Airport Runway Phase 2 - Varanasi,Airport,Uttar Pradesh,Varanasi,25.28729612754016,82.98595674359004,28.7,52,346,0.23493564427131047,0.55,Objections / Legal Review,Completed,85.3,92.0,0,0.0,0.0,52,1,219.9,1,0.0,52,0.0,38.0,51,145,1,297.0,2023-03-28,2024-01-19
PRJ-1011,SH Route-228 (Madurai Segment),Highway,Tamil Nadu,Madurai,9.89610945389976,78.0998148424638,47.6,64,448,0.4964704583099741,0.35,Preliminary Identification,Pending,24.3,17.0,0,0.0,0.0,64,2,27.7,2,0.0,64,0.0,19.0,4,54,1,330.0,2022-11-14,2023-10-10
PRJ-1012,Power/Grid Development Project - Thane,Power/Grid,Maharashtra,Thane,19.2112822435813,72.98160281184958,42.4,56,1397,0.38946339367881466,0.2,Objections / Legal Review,Completed,86.0,24.0,0,0.0,0.0,56,1,98.9,2,0.0,56,0.0,33.0,72,703,1,575.0,2025-12-07,2027-07-05
PRJ-1013,SEZ Hub (Mumbai),Industrial Area,Maharashtra,Mumbai,19.06992390459502,72.87688346237455,196.0,321,1109,0.299816047538945,0.3,Compensation Assessment,Completed,94.5,28.0,3,57.0,0.0,321,2,21.9,3,0.0,321,0.0,26.0,32,696,1,573.0,2025-03-08,2026-10-02
PRJ-1014,Power/Grid Development Project - Hubballi,Power/Grid,Karnataka,Hubballi,15.340530650754594,75.08307581128271,75.6,79,1327,0.35990257265289516,0.2,Preliminary Identification,Pending,6.5,14.0,1,0.0,0.0,79,1,51.8,3,0.0,79,0.0,46.0,51,136,1,613.0,2026-06-24,2028-02-27
PRJ-1015,Dam Construction - Mangaluru,Irrigation,Karnataka,Mangaluru,12.859781997279221,74.819517446699,56.4,55,1474,0.3227780074568463,0.4,Notification,In Progress,8.7,4.0,3,0.0,0.0,55,2,274.8,1,0.0,55,0.0,26.0,27,263,1,614.0,2026-08-15,2028-04-20
PRJ-1016,Tiruchirappalli Metro Phase 1 - Line C,Metro,Tamil Nadu,Tiruchirappalli,10.800333236980693,78.73903385373637,199.7,210,1261,0.3904460046972835,0.5,Possession,Completed,96.3,150.0,0,97.2,81.5,38,2,115.4,2,92.7,15,77.2,36.0,12,968,1,538.0,2025-04-02,2026-09-22
PRJ-1017,Power/Grid Development Project - Ahmedabad,Power/Grid,Gujarat,Ahmedabad,22.982809711693147,72.52442664293271,306.5,84,1059,0.3947411578889518,0.2,Rehabilitation & Resettlement,Completed,94.7,14.0,0,99.9,91.3,7,1,205.3,4,46.3,45,0.0,23.0,29,885,0,0.0,2024-11-22,2024-11-22
PRJ-1018,Industrial Corridor (Nashik),Industrial Area,Maharashtra,Nashik,20.02741484326591,73.76641899966448,100.7,116,238,0.2124074561769746,0.3,Notification,In Progress,5.8,8.0,2,0.0,0.0,116,1,345.3,3,0.0,116,0.0,15.0,11,62,1,252.0,2022-04-13,2022-12-21
PRJ-1019,Power/Grid Development Project - Hubballi,Power/Grid,Karnataka,Hubballi,15.41887993270728,75.14971815647324,192.6,131,629,0.35990257265289516,0.2,Compensation Assessment,Completed,88.1,26.0,3,85.6,0.0,131,2,33.4,1,0.0,131,0.0,48.0,75,324,1,385.0,2023-05-17,2024-06-05
PRJ-1020,Power/Grid Development Project - Nagpur,Power/Grid,Maharashtra,Nagpur,21.125010725669163,79.06294512973524,40.7,73,396,0.44279757672456205,0.2,Objections / Legal Review,Completed,94.2,119.0,0,0.0,0.0,73,3,266.5,1,0.0,73,0.0,37.0,41,147,1,325.0,2023-10-14,2024-09-03
PRJ-1021,Power/Grid Development Project - Chennai,Power/Grid,Tamil Nadu,Chennai,13.085543806352558,80.2201973601934,567.3,201,423,0.21239780813448106,0.2,Compensation Assessment,Completed,96.0,179.0,1,31.8,0.0,201,2,108.3,1,0.0,201,0.0,60.0,49,204,1,371.0,2022-08-08,2023-08-14
PRJ-1022,Salem Rail Link & Yard Expansion,Railway,Tamil Nadu,Salem,11.618421181517437,78.10710294575794,102.2,108,282,0.4332290311184182,0.45,Objections / Legal Review,Completed,95.3,2.0,2,0.0,0.0,108,1,251.8,1,0.0,108,0.0,33.0,69,146,1,259.0,2022-11-03,2023-07-20
PRJ-1023,Vadodara Rail Link & Yard Expansion,Railway,Gujarat,Vadodara,22.340166831196548,73.18286288311229,1218.7,2102,696,0.26685785941408724,0.45,Preliminary Identification,Pending,15.1,26.0,0,0.0,0.0,2102,1,200.2,0,0.0,2102,0.0,26.0,5,78,1,498.0,2023-04-07,2024-08-17
PRJ-1024,Vadodara Metro Phase 2 - Line B,Metro,Gujarat,Vadodara,22.248468054732935,73.20202198329666,788.8,1304,443,0.26685785941408724,0.5,Survey & Documentation,Completed,48.5,56.0,2,0.0,0.0,1304,6,336.0,3,0.0,1304,0.0,46.0,66,174,1,372.0,2022-08-30,2023-09-06
PRJ-1025,Expressway Route-536 (Madurai Segment),Highway,Tamil Nadu,Madurai,9.91604282143926,78.12110228379565,321.8,428,420,0.4964704583099741,0.35,Notification,In Progress,11.0,15.0,3,0.0,0.0,428,2,234.3,0,0.0,428,0.0,38.0,44,96,1,374.0,2022-12-29,2024-01-07
PRJ-1026,Power/Grid Development Project - Belagavi,Power/Grid,Karnataka,Belagavi,15.815393949209552,74.50391386740729,24.1,43,1040,0.26649165607921677,0.2,Objections / Legal Review,Completed,90.6,5.0,1,0.0,0.0,43,3,128.0,4,0.0,43,0.0,58.0,23,477,1,490.0,2024-10-10,2026-02-12
PRJ-1027,Dam Construction - Mumbai,Irrigation,Maharashtra,Mumbai,19.133498388770178,72.82651336292069,176.8,129,913,0.299816047538945,0.4,Rehabilitation & Resettlement,Completed,92.4,21.0,0,90.4,84.2,20,1,254.8,2,44.8,71,0.0,27.0,79,603,0,0.0,2024-01-26,2024-01-26
PRJ-1028,SH Route-429 (Noida Segment),Highway,Uttar Pradesh,Noida,28.50957008795973,77.36015971114331,38.2,38,1432,0.4829770563201687,0.35,Possession,Completed,94.3,282.0,0,96.7,87.1,4,1,225.1,4,91.7,3,81.0,57.0,34,1210,0,0.0,2025-06-22,2025-06-22
PRJ-1029,Lift Irrigation - Rajkot,Irrigation,Gujarat,Rajkot,22.27372591729014,70.78764476290785,471.0,172,1110,0.29654473731747666,0.4,Possession,Completed,85.6,323.0,0,92.6,99.6,0,2,138.1,3,88.0,20,30.3,76.0,74,999,1,498.0,2025-11-18,2027-03-31
PRJ-1030,NH Route-720 (Agra Segment),Highway,Uttar Pradesh,Agra,27.214873174169302,78.05764304279573,331.8,492,634,0.22272998688284024,0.35,Possession,Completed,93.4,46.0,0,96.7,88.6,55,2,204.9,3,86.3,67,81.0,46.0,35,539,0,0.0,2023-02-02,2023-02-02
PRJ-1031,Mysuru Metro Phase 2 - Line A,Metro,Karnataka,Mysuru,12.260065810495076,76.64455399255377,737.6,532,1165,0.27169689718381507,0.5,Preliminary Identification,Pending,7.1,2.0,2,0.0,0.0,532,2,231.8,1,0.0,532,0.0,47.0,54,136,1,559.0,2025-02-01,2026-08-14
PRJ-1032,Power/Grid Development Project - Ahmedabad,Power/Grid,Gujarat,Ahmedabad,23.03892787665986,72.57401929692365,207.5,265,723,0.3947411578889518,0.2,Compensation Disbursement,Completed,91.2,111.0,0,98.2,45.6,144,1,116.0,2,0.0,265,0.0,38.0,59,502,1,491.0,2023-10-20,2025-02-22
PRJ-1033,Power/Grid Development Project - Varanasi,Power/Grid,Uttar Pradesh,Varanasi,25.309689167303627,82.93693706070312,167.7,136,1044,0.23493564427131047,0.2,Survey & Documentation,Completed,50.0,16.0,3,0.0,0.0,136,2,364.3,0,0.0,136,0.0,40.0,55,318,1,496.0,2025-01-01,2026-05-12
PRJ-1034,International Airport Runway Phase 1 - Hubballi,Airport,Karnataka,Hubballi,15.363286323103909,75.11214577932536,166.4,159,553,0.35990257265289516,0.55,Rehabilitation & Resettlement,Completed,85.9,674.0,0,99.8,90.5,15,0,0.0,0,25.6,118,0.0,126.0,58,435,1,412.0,2024-05-14,2025-06-30
PRJ-1035,Lift Irrigation - Pune,Irrigation,Maharashtra,Pune,18.55586760350027,73.88833252309956,117.7,145,1227,0.5302857225639664,0.4,Rehabilitation & Resettlement,Completed,91.2,91.0,0,98.7,81.4,26,3,283.4,2,50.8,71,0.0,56.0,21,946,0,0.0,2024-09-07,2024-09-07
PRJ-1036,Dedicated Route-428 (Bengaluru Segment),Highway,Karnataka,Bengaluru,12.92767984174468,77.54522228630756,146.5,221,553,0.22336180394137353,0.35,Objections / Legal Review,Completed,87.9,28.0,0,0.0,0.0,221,2,307.9,3,0.0,221,0.0,37.0,65,272,1,382.0,2022-11-23,2023-12-10
PRJ-1037,Urban Route-216 (Gandhinagar Segment),Highway,Gujarat,Gandhinagar,23.2645784731873,72.64116100667573,221.8,133,1390,0.33242799368681436,0.35,Objections / Legal Review,Completed,96.2,88.0,2,0.0,0.0,133,3,93.5,1,0.0,133,0.0,35.0,52,617,1,682.0,2026-03-14,2028-01-25
PRJ-1038,Industrial Corridor (Coimbatore),Urban Development,Tamil Nadu,Coimbatore,11.05973611247391,76.90277813446797,560.5,475,1140,0.1732334448672798,0.25,Survey & Documentation,Completed,31.7,33.0,2,0.0,0.0,475,1,232.2,1,0.0,475,0.0,43.0,23,416,1,544.0,2024-11-07,2026-05-05
PRJ-1039,Tech Park Site (Pune),Urban Development,Maharashtra,Pune,18.523581873982593,73.86143118174915,201.2,100,819,0.5302857225639664,0.25,Survey & Documentation,Completed,73.9,7.0,3,0.0,0.0,100,2,358.7,0,0.0,100,0.0,27.0,22,306,1,398.0,2024-07-30,2025-09-01
PRJ-1040,Varanasi Rail Link & Yard Expansion,Railway,Uttar Pradesh,Varanasi,25.36088424390506,82.92561319978756,409.1,142,291,0.23493564427131047,0.45,Possession,Completed,96.0,100.0,0,99.8,84.2,22,1,292.4,2,88.2,16,66.4,26.0,10,261,0,0.0,2021-11-10,2021-11-10
PRJ-1041,International Airport Runway Phase 1 - Ahmedabad,Airport,Gujarat,Ahmedabad,22.991353467641108,72.56018459766644,417.2,492,672,0.3947411578889518,0.55,Rehabilitation & Resettlement,Completed,90.0,191.0,0,97.2,96.4,17,2,137.8,1,39.8,296,0.0,46.0,25,424,0,0.0,2023-12-28,2023-12-28
PRJ-1042,SEZ Hub (Tiruchirappalli),Industrial Area,Tamil Nadu,Tiruchirappalli,10.834400977050393,78.75736599780848,166.3,97,473,0.3904460046972835,0.3,Notification,In Progress,1.8,51.0,1,0.0,0.0,97,2,63.2,2,0.0,97,0.0,32.0,61,114,1,360.0,2022-06-09,2023-06-04
PRJ-1043,Smart City Node (Mangaluru),Urban Development,Karnataka,Mangaluru,12.973226954351235,74.91110321837502,105.4,45,601,0.3227780074568463,0.25,Survey & Documentation,Completed,36.9,40.0,3,0.0,0.0,45,0,0.0,1,0.0,45,0.0,50.0,7,188,1,470.0,2024-05-06,2025-08-19
PRJ-1044,Industrial Corridor (Madurai),Industrial Area,Tamil Nadu,Madurai,9.865913010701323,78.06552500097446,224.1,371,328,0.4964704583099741,0.3,Notification,In Progress,11.9,58.0,0,0.0,0.0,371,2,233.6,3,0.0,371,0.0,34.0,53,68,1,313.0,2022-06-01,2023-04-10
PRJ-1045,Gandhinagar Rail Link & Yard Expansion,Railway,Gujarat,Gandhinagar,23.17331281829891,72.61876345161242,138.1,163,330,0.33242799368681436,0.45,Possession,Completed,87.9,96.0,0,93.8,87.0,21,1,327.7,0,96.8,5,33.3,32.0,11,346,0,0.0,2022-03-06,2022-03-06
PRJ-1046,Surat Rail Link & Yard Expansion,Railway,Gujarat,Surat,21.209790163718438,72.87821874344026,37.0,23,1377,0.20579754426081673,0.45,Rehabilitation & Resettlement,Completed,91.3,84.0,0,97.4,82.8,3,1,207.2,2,52.9,10,0.0,44.0,9,948,0,0.0,2024-11-09,2024-11-09
PRJ-1047,Chennai Rail Link & Yard Expansion,Railway,Tamil Nadu,Chennai,13.04512012875535,80.28505969819437,114.9,35,1400,0.21239780813448106,0.45,Compensation Assessment,Completed,88.1,105.0,0,53.6,0.0,35,4,140.4,2,0.0,35,0.0,25.0,5,869,1,678.0,2025-02-08,2026-12-18
PRJ-1048,Dam Construction - Belagavi,Irrigation,Karnataka,Belagavi,15.899783438207834,74.49334780831175,1045.6,427,1458,0.26649165607921677,0.4,Compensation Disbursement,Completed,94.1,15.0,0,93.9,72.6,117,2,189.8,1,0.0,427,0.0,55.0,7,1035,0,0.0,2025-04-09,2025-04-09
PRJ-1049,Canal Network - Salem,Irrigation,Tamil Nadu,Salem,11.616725228634335,78.14093763801016,29.9,32,347,0.4332290311184182,0.4,Compensation Disbursement,Completed,85.7,62.0,0,92.6,24.2,24,0,0.0,5,0.0,32,0.0,30.0,71,196,1,321.0,2023-09-25,2024-08-11
PRJ-1050,Ahmedabad Metro Phase 2 - Line C,Metro,Gujarat,Ahmedabad,23.007595388274567,72.58071895952791,258.6,330,1285,0.3947411578889518,0.5,Survey & Documentation,Completed,41.9,32.0,3,0.0,0.0,330,1,22.1,3,0.0,330,0.0,39.0,74,462,1,578.0,2024-08-13,2026-03-14
PRJ-1051,Gandhinagar Metro Phase 2 - Line C,Metro,Gujarat,Gandhinagar,23.208239042128852,72.57898151122244,388.0,491,249,0.33242799368681436,0.5,Possession,Completed,93.9,154.0,0,95.4,93.8,30,1,146.7,2,97.1,14,89.2,47.0,32,213,1,227.0,2023-02-04,2023-09-19
PRJ-1052,Noida Rail Link & Yard Expansion,Railway,Uttar Pradesh,Noida,28.59477972800964,77.39622482852768,229.2,105,605,0.4829770563201687,0.45,Compensation Assessment,Completed,90.0,462.0,3,69.6,0.0,105,2,267.1,2,0.0,105,0.0,68.0,15,320,1,392.0,2024-07-02,2025-07-29
